Node ID,Equivalent Stress,Stress X,Stress Y,Deformation X,Deformation Y,Shear
6704,56783740.7378,42494980.8121,-11757757.2664,0.00091148352623,2.52240672708e-05,16131535.2917
6705,16814741.9611,15330203.3742,-2334952.17562,0.000974768459797,-4.86719276523e-07,-1468913.24222
6706,18430781.2923,16920895.5992,-1880815.80684,0.000975462555885,-8.57341859955e-07,-2450471.73401
6707,43263984.9822,44101912.8164,1780264.51667,0.000390029191971,-3.91711015254e-06,844079.623620
6708,43156739.4909,44036677.9055,1821401.92957,0.000389615297318,-1.28883938305e-06,235334.974314
6709,42721841.0718,43562859.4444,1744876.00298,0.000397696077824,-1.54149066657e-06,365229.330247
6710,58366884.7265,57563503.5833,-1044135.90190,0.000848587155342,-9.38802435994e-05,3263022.49375
6711,58863459.6356,57721562.3856,-1810247.19278,0.000859987437725,-8.97062271833e-05,2907508.94944
6712,58081384.5337,57180359.5225,-1302740.77611,0.00085583871603,-9.3969553709e-05,3036741.38728
6713,47800661.0673,47825929.6417,51909.4141200,0.00072956520319,0.000156017273664,145572.172633
6714,47908247.5062,47950931.4582,86843.8621983,0.00074655598402,0.000155509606004,-147256.721632
6715,67360246.2612,62612181.3638,-8330825.05635,0.000871024906635,-5.17732128501e-05,-2949787.88921
6716,63937757.0853,52835406.9846,-11528593.6083,0.00089484423399,3.20064276457e-05,13594485.9414
6717,63115215.1624,51620053.2913,-11349407.9113,0.000896119713783,3.15880253911e-05,14191950.5596
6718,58784995.5720,48372797.6481,-10374275.2075,0.00055331325531,-2.3195695132e-05,12990892.3308
6719,60250258.7929,50504887.1267,-10480600.5614,0.000557532846928,-2.56559904665e-05,12113154.3432
6720,81527743.3550,85289639.3367,10179706.9141,0.000805977463722,7.80229568481e-05,6758881.97763
6721,83406623.2113,87080145.6996,10801360.5504,0.000805862903595,7.82806649804e-05,8116396.59745
6722,82687706.4990,86831853.8666,11017548.6406,0.000802460074425,7.95108526945e-05,6652662.51564
6723,27461799.5994,10349254.2108,-16511563.1421,0.00094354814291,-2.0164500922e-05,-8236692.15043
6724,27754457.7013,9846776.91687,-17238077.5724,0.000945410609245,-1.87661461532e-05,-8295783.74681
6725,60012277.7227,48270827.6113,-9747484.28663,0.000896309614182,3.33262197673e-05,15339144.8657
